"Y","E1","E2","E3","E4","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20"
833068.520503228,8.44223196734674,10.5710301527288,11.3162290591281,6.9317866130732,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1
1667339.80647665,12.5604323814623,11.2772847181186,11.0323469613213,6.21590825216845,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,1,1
576572.622426931,6.00325598800555,12.6116598439403,9.15427252091467,7.1226707145106,0,1,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,1,1
6217740.61164442,6.56190194189548,7.65091311768629,8.47737749596126,10.1717034741305,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
1196195.4094134,8.32728818128817,6.61969859176315,10.147231134586,7.34695414989255,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0
405692.987718797,6.14327251934446,7.08336653490551,12.2934621092863,6.58821681281552,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,1,0
1521064.95195914,9.77498751552776,11.5112517892849,11.7559660708066,8.56506580440328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
595057.838683397,10.1807925943285,9.38952115108259,6.93909741821699,9.10610351455398,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
111891.466919319,10.2883549146354,12.3173499598633,11.0830140414182,7.32634980673902,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1
6069990.76261582,10.2706333335955,12.5428383334074,7.97943598148413,11.5590327857062,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1
3225691.44213205,10.564391967142,8.88473413698375,9.55166909168474,7.70099430880509,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0
986903.032532472,10.6801748794969,11.6524510590825,9.41232496965677,9.41880234959535,0,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0
3522075.95618145,7.46630701120012,7.31540784984827,11.1580147068016,10.7776739785913,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0
1087097.77131812,8.02489582705311,7.27264882368036,12.098717893241,7.68820436880924,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1171561.50414992,11.7839719867334,10.7024499308318,7.82672015228309,10.7266069175676,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,1,1
4513225.19454514,11.830834801076,10.3285329616629,12.5238961027935,12.0015301343519,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0
3072083.70634766,7.41599987400696,8.69274833146483,9.23375837062486,11.6606873315759,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2710103.18222308,7.61959130177274,12.0428622139152,6.72395670600235,10.6580785731785,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1
2304543.37516596,7.66024007834494,11.9998593039345,11.9193180711009,6.88144970079884,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
1832526.22664094,12.1154076354578,12.4919457554352,8.54006956913508,11.113897689851,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0
1445944.00131888,8.84874207945541,7.87564271152951,7.21674213116057,8.5961245438084,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1
3527868.28573314,12.5001638832036,8.47799934842624,7.76930894050747,10.5999102555215,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1
3458448.03042664,7.22754689841531,11.2911542945076,11.5841844775714,8.42372033046558,1,1,0,0,1,0,1,0,0,1,1,0,1,1,1,0,0,0,1,1
3167819.51414594,12.8291278856341,9.9898084255401,7.93908586516045,12.7092043170705,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
476078.705771254,11.8169237638358,10.1781700060237,12.7373659992591,6.18546008691192,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0
915784.229364514,7.86584820598364,8.58350771456026,7.57863066182472,8.16342185554095,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0
1672433.1429186,10.7859619830269,8.68625879636966,12.5042231578846,7.24660825217143,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,1,1
1397491.01805623,9.20295769278891,12.7891433562618,6.82764829997905,8.73214347101748,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0
371314.578194084,10.5860136828851,8.81631403998472,12.3602181021124,7.63822021195665,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0
1508712.35384631,12.1233196971007,6.08579894434661,7.3742068617139,8.86879734136164,1,1,1,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,1,1
4224432.76692535,12.0237254095264,10.0761309103109,10.4188968501985,12.1652862390038,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0
673888.504487202,11.992421814939,9.79588590655476,8.6200277635362,6.72881577792577,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0
2847095.66759061,9.41552831791341,12.4720091896597,8.92257474153303,7.50477559468709,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
1292760.93616567,12.8835789223667,6.40802775137126,10.6251775680576,9.75288979127072,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
1712343.11278392,7.52323585003614,10.837822323665,12.6980883791111,7.91342405928299,0,1,1,1,0,1,0,1,0,0,0,0,1,1,1,1,0,0,1,0
1799561.93082342,12.3548932422418,7.62427075835876,12.359743863577,6.91081342659891,0,1,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1
422881.030381699,9.69000156666152,11.5416905488819,6.68086571269669,11.4998283281457,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0
2475360.18219329,12.084956714185,8.03723940486088,8.32221443508752,10.3338303347118,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0
1931996.26126964,6.73005124740303,11.4080328464042,8.90018993848935,7.90458177775145,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,1,0
3509791.33877005,6.88813825580291,12.78427548334,7.05298325745389,10.6418405144941,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1
844329.70224734,10.9484804423992,11.8804680653848,11.7656231650617,9.10279427235946,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0
1709979.19355089,6.59149151435122,9.94749248726293,7.65819571400061,9.42874273331836,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,1,0
5897374.79114934,7.00118033518083,6.93287443765439,10.4812310796697,11.6667805300094,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,1
3103925.56967337,12.3903093966655,10.1170721391682,12.8680359551217,11.1161110366229,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0
3388100.6306907,10.157655276591,6.68501291749999,6.52714596339501,10.464722519042,1,0,0,1,0,1,0,0,1,1,1,0,1,1,1,0,0,1,0,0
747259.024055727,12.7251858478412,8.08192054787651,11.66065997025,10.1466640064027,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1
1161266.71148135,8.00769452680834,6.43540474306792,8.53234621393494,6.55881485808641,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0
3679729.13320704,6.16901431651786,10.0326332359109,6.19019950111397,12.0952353300527,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0
6341359.96430648,8.99910085950978,12.9527717991732,7.51069843024015,11.0536432210356,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0
1701314.13739225,12.3952096540015,9.00614998326637,9.94076983979903,10.213685256429,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1,1,0,0,1
4313567.42822408,11.9812151517253,11.7732605785131,12.4553421034943,7.45837634033523,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0
1005999.89806999,6.48828975297511,8.10401635221206,7.86582099786028,7.5110409585759,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0
650845.613390382,10.8960802224465,6.19261231925339,6.86939089070074,6.34309788583778,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0
1095189.28776442,7.49870356428437,6.83357398281805,12.9625779530033,7.80071130837314,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0
1171399.1595673,8.28750134515576,9.99735787138343,11.1292093081865,11.1130560112651,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1
2489135.48661417,8.78582772240043,7.63482489436865,9.09577715652995,11.3354293513112,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2121863.81335324,11.5302471828181,7.13363736309111,12.310768837342,6.12852140562609,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0
761023.518577417,6.89648235356435,8.04840184631757,12.2932285161223,6.47725450550206,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1
3729148.5574657,6.85607435111888,9.00686398870312,6.87636427371763,12.0619395365939,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1
1753395.14541436,7.36382379429415,10.907296033809,6.54815816762857,8.02128984453157,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1
2299301.11727906,7.43482992937788,7.62847711076029,9.65273808105849,10.5184875179548,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2512648.2093494,8.66770319035277,9.48210899811238,9.74052757653408,9.64662244333886,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
5261148.98665885,10.5175855052657,7.1210613802541,6.65258029499091,12.3727225312032,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0
1747135.59960997,10.7582354841288,7.85803508060053,10.4820646336302,6.9444718407467,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
3479565.65635681,6.15247530280612,10.4378854099195,9.21603027032688,9.49870063690469,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1
2743407.28273254,11.0648085456342,9.58118507801555,9.5705705313012,10.8848604408558,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0
2142503.77908095,12.6300474356394,6.67805001907982,9.68010538024828,12.6577651905827,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0
3393655.07143093,6.42444872413762,11.3350246553309,9.6798414660152,12.5730955675244,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1784752.97140081,10.4454539017752,10.6738349858206,8.36981036933139,9.56720248865895,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1
1784492.39965197,12.6063881926239,6.75930695887655,12.6687982524745,6.77272137696855,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1
5141972.28613249,12.6996141511481,8.6887784586288,8.08161803963594,9.01159323938191,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1
242538.365125098,6.2700572044123,8.40590364322998,7.98462848737836,6.10896001011133,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1
9796512.55766333,12.4224333290476,11.0722347416449,8.00432579475455,12.3982211225666,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1
1423855.0875898,12.6916456816252,11.1495196230244,12.7199307342526,10.0953472920228,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,1
961862.978044836,10.823280866025,8.25396144296974,7.40198839781806,6.10784938931465,0,1,1,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0
335466.194675577,6.49663497693837,6.53837531688623,11.1375974614639,8.95147988805547,1,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1
2762753.97335827,9.05252195778303,8.80046746111475,12.3571763874497,9.81110028037801,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1
2530247.76147992,12.1353601294104,6.86487475619651,11.6734828406479,11.1201564432122,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0
2375566.7075596,12.8045329775196,7.39068007003516,12.5297006545588,8.59671052568592,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1
3437796.32182702,11.6975466085132,10.4075744636357,8.03676632186398,10.658972999081,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0
2132748.03965818,6.69750225287862,12.1665141917765,11.8278453284875,8.54630989744328,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0
659205.271756236,6.99780368059874,11.3489059207495,12.3310500974767,6.4645836756099,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0
2070924.00945354,12.549567327369,11.1209628493525,8.12197483330965,9.44320813566446,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1
1074269.77030539,9.15288190613501,10.1881330751348,10.8041215327103,10.533602070529,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
1212740.55128558,9.39473504666239,8.7018446684815,9.96209933143109,8.20228588255122,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1
6761167.15348601,12.4720112497453,12.6849388564005,6.81527116103098,10.7927422688808,1,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0
4025883.86362532,10.0083706681617,8.89194443472661,12.1688610138372,9.74730986054055,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,0
3177450.54621171,12.9964478926267,9.09722919412889,10.498470059596,12.036874774145,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1
780231.808537254,8.52175635891035,10.6842418126762,6.85977943614125,6.82802617410198,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
361183.33296682,11.1616987411398,6.95590606681071,10.2687356965616,7.36405145004392,1,0,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1
2132407.29406587,9.00837037572637,12.3330362904817,8.43734410963953,9.82097024796531,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0
499010.384148048,10.3602004840504,8.47178422030993,9.79169860179536,8.63287734985352,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1,0,1,0
1742381.38093649,11.3704071866814,12.3516790638678,11.144175237976,9.31347973179072,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1269073.65030287,12.0128989086952,9.38100612000562,6.34029102092609,11.1462734986562,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0
1076253.47378458,8.70205024839379,7.23464651871473,12.9514055892359,9.48622019705363,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0
1412336.7510033,11.0136087557767,7.96018621791154,6.86023856792599,9.46878905058838,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
310388.421826001,10.0801812682766,11.9402261106297,8.39833720005117,9.36633478244767,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,1
1465676.65457493,7.21616541803814,9.75872994796373,10.7947885384783,12.7005193762016,0,0,1,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1
911745.902707169,7.02498584100977,10.7652195212431,7.49819503934123,6.82947709038854,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
2140023.53856731,8.26930303685367,9.45905465260148,7.79516183724627,7.36080242134631,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1
1875723.4967814,8.7589029292576,10.3308490160853,8.0513409152627,8.34433584217913,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0
909839.33732265,10.433673012536,7.61680413642898,7.57790834107436,7.87038625823334,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
1035231.18909048,9.60805140156299,9.05470132292248,6.06645475910045,10.0594323507976,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0
598992.488871269,6.17001223727129,12.7337708419655,11.4122511257883,6.87600168236531,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1
2058935.19281241,9.23003660119139,6.37765459669754,9.43777492898516,10.7292228366714,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
4326678.22211171,9.86051006289199,9.77872831467539,10.1251539362129,12.7077416596003,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1
4545670.594678,12.2065453419928,8.52734690951183,10.8411979759112,11.7879941994324,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1263200.03168676,11.0140063799918,10.3356001290958,11.465280349832,7.80089455819689,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1
2714724.67363501,10.4313623413909,12.6861251527444,10.577756900806,9.21275184303522,0,1,1,0,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1
1350640.62321763,8.25928677385673,12.0363027206622,10.5141873257235,7.50812605652027,0,1,1,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,0
7049544.20846904,11.4115452563856,10.6790058689658,8.19830337865278,9.1315443192143,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0
3571192.51128899,7.30997617519461,7.37177908024751,8.21810084138997,7.84510666341521,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
879023.03040575,8.98442241759039,10.7158743364271,7.39296023268253,8.49116873531602,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
741857.846614267,7.11687683151104,6.592993556289,9.34164331923239,7.31970830122009,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1
2965570.67539211,9.46263684798032,7.23950455081649,11.3036840411369,8.93348436290398,1,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0
1179535.22062376,8.88752423436381,6.07006178307347,10.5652417507954,10.0454084912781,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,1,1,0
484611.515169803,10.6385617824271,10.8986851109657,11.7319494371768,6.5727920641657,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
1513418.55966882,11.3357121013105,12.7382992620114,10.1079914011061,6.86262490646914,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0
1514032.94596247,9.18903647572733,12.4574038139544,10.55626630201,8.20763219567016,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
2269598.32334009,9.06894015334547,10.221764046466,11.6859515670221,7.53909784369171,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0
3260940.23913014,9.71770002297126,8.42789262137376,9.92712060455233,8.35984692373313,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1
6294429.47861261,11.5737074953504,10.6984763208311,10.7954892918933,10.6998990771826,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
382715.419942837,9.74171547335573,10.5057786286343,12.1876770185772,8.26249278686009,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
261345.85116499,10.939203067217,12.5299098754767,12.157860895386,6.28422269644216,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
7319483.43858477,9.13195310602896,12.2553035866003,12.9319140214939,12.4793049239088,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0
2479413.96405555,8.45747727667913,7.6558007390704,7.24728337186389,12.7064250791445,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1
1216257.66879057,9.86148513690569,6.29279434564523,8.08184150513262,12.3057102516759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1055148.29327398,6.56736824521795,10.243481507292,10.0051618942525,12.4273923786823,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1610544.68292361,10.5926681975834,8.97632728540339,8.07047152635641,10.4947063745931,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0
5282558.7925085,9.64990914030932,9.17850797343999,7.76064136368223,11.9549018274993,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1
4291717.55013868,10.4469042019919,11.5385386343114,10.9799721648451,11.3912367017474,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1
1126844.95994604,10.9707527996507,6.45769520755857,8.42427688767202,10.6962956159841,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,1,1
5382551.52728819,11.7245749128051,6.45415846933611,7.74283140921034,11.0032295656856,0,1,1,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0
1947678.74235071,6.56778944958933,10.2571927390527,12.7530918333214,8.60206013428979,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1
999318.78463293,9.11443907371722,6.44104583258741,10.0703430266585,6.02195976860821,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2206913.67095325,11.2361547127366,7.29453763179481,11.6879122175742,12.9508486278355,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1
1505596.58959186,9.85703339148313,6.02976252674125,7.17312063160352,9.05869986256585,0,1,1,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1
2997117.1395522,6.19017165247351,6.45660052471794,7.0412474765908,8.66552456840873,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
674935.873287954,8.59709830093198,6.57851528981701,10.3674117841292,7.02653889451176,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
2259058.99358358,8.69394221785478,6.84059697412886,10.2136873670388,10.3260937421583,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
974105.87194341,9.23935503954999,10.6687657786533,6.6970515716821,6.78877563495189,1,0,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0
7723952.0277276,9.57384282071143,11.4105791577604,11.8966321907938,10.1874412009493,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0
452590.207731987,10.8357941564173,12.8826746474952,11.7059483462945,8.70356378704309,0,1,1,0,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,0
2661426.06996499,7.74984515621327,12.9679235294461,9.92150098783895,8.28012168686837,1,1,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1
8865.8224810457,7.02393426676281,6.52598629333079,7.79024377907626,6.33447470352985,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0
1471984.09986918,12.0103464073036,6.17244210164063,8.82380792871118,8.96287884493358,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,1,1
1659572.56186016,8.11081455624662,8.10138743696734,11.2214891642798,8.06147760851309,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0
2613408.42702807,9.94491401966661,7.11620144941844,9.80994582246058,11.7995921305846,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1
876797.334645938,10.8934158815537,10.3401412339881,12.7084022054914,6.6637362416368,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0
1392770.50160223,7.28805830096826,9.30445572594181,10.1269373281393,9.73231475381181,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
3027150.34214615,12.6155047018547,11.6733208566438,12.9110162220895,12.6049936304335,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1
3199225.84740702,7.94683304824866,12.7353724329732,8.27264049439691,9.81629775394686,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
1809849.65006187,8.21751945069991,6.10295918467455,6.23929554433562,7.2719618845731,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
5766364.54217366,11.6655861269683,7.94664398324676,9.38775761355646,12.172526486218,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,0
5143008.75994769,7.71540376450866,10.2046782218385,7.55545800644904,12.9033449883573,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
2133954.27824393,11.8479378984775,11.2282638631295,11.9854156873189,10.2982279707212,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0
2281235.09329064,11.4710009840783,10.7024620159063,11.5613618281204,9.00690508610569,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1
3581309.6800263,6.97304805158637,6.3789400884416,11.2468024017289,12.2631705447566,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1
2439903.14673284,8.63153380900621,7.62560488376766,6.84537592274137,9.46496545360424,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1
523722.800689812,11.6506702895276,10.0102756784763,8.80038104671985,7.16069510183297,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0
3689361.1983287,10.8175459285267,9.38670402974822,7.20390672096983,9.59473156160675,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,0
3106463.2403926,11.0442127704155,6.02058462891728,10.8122430858202,9.98122045537457,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1
6794856.90267528,11.7071476567071,10.2394081917591,12.8944017707836,12.374906453304,0,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1
3234528.76972637,10.9122901717201,7.81667529256083,9.06355279660784,9.85991276032291,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1
631437.129690208,11.5210672102403,6.46027921000496,12.8979416643269,6.81130464398302,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0
5937597.32009466,9.00219634827226,12.9074610865209,6.70264539006166,11.2759318694007,0,0,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1
1359703.25849427,7.27806708659045,12.6749048577622,9.48821877664886,9.26303385826759,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
2170656.27448701,10.8940860563889,10.2264758695383,7.32420669356361,11.1898743305355,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2235467.86495534,8.7905258811079,8.28898508427665,11.2903389944695,11.1233810458798,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0
1509310.40732633,9.59841534984298,9.60492322361097,11.7102656417992,6.17712691705674,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
1799847.38624648,9.12698144977912,11.8110715269577,12.3374853157438,8.47347109788097,1,1,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0
729911.392645005,12.6678952651564,8.69480955298059,11.734070973238,6.19911212706938,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0
1079264.24125923,7.70288121351041,8.76438151975162,12.3358612137381,6.67256708675995,1,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0
6134521.04130594,7.37659062026069,9.62967162113637,9.88367729098536,12.5852404187899,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1
